"tourney_name","match_id","surface","name","hand","rank","round","ace","df","svpt","FirstIn","FirstWon","SecondWon","SvGms","bpSaved","bpFaced","winner","diff_ace","diff_df","diff_svpt","diff_1stIn","diff_1stWon","diff_2ndWon","diff_SvGms","diff_bpSaved","diff_bpFaced"
"Canada Masters","2015-421:22","Hard","Gael Monfils","R",-0.45365004630482,"R64",0.0157409671496757,-0.00309841889199019,-1.02915630849682,-1.17914704638429,-0.799744012624439,-0.582752435139272,-1.10932406359224,0.641537673582094,-0.126177152489255,1,0.523738018873798,-0.353263300911486,-0.366041513801668,-0.264794445701291,0.606146707668259,0.321328345198174,0.00138233831264201,1.23707448522529,0.170491422472486
"Sydney","2015-338:12","Hard","Simone Bolelli","R",-0.256229614420932,"R32",0.0157409671496757,-1.22511482989293,-1.24312408427511,-0.849901557267706,-0.583792322511418,-1.01118084402257,-0.865200968691684,-1.29042306803749,-1.51494744853844,1,0.257400792789009,-1.0063588284716,-0.00705116274390005,0.553518600146961,1.08087302539991,-0.00232509656438621,1.36436791457767,0.00806047054926132,-0.522723186013581
"Delray Beach","2015-499:9","Hard","Alejandro Gonzalez","R",0.0179654298622457,"R32",-0.630950433249503,-0.817776026225951,-1.42143056409035,-0.904775805453804,-0.871727909328779,-1.86803766178918,-1.59757025339336,-0.324442697227697,-0.589100584505649,1,-0.275273659380568,-1.65945435603171,-0.222445373378561,0.553518600146961,0.368783548802436,-0.811458700970787,0.00138233831264201,0.253863273484467,0.343795074594003
"Miami Masters","2015-403:78","Hard","Jo Wilfried Tsonga","R",-0.464617848076147,"R32",-0.307604733049913,0.40424038477499,-0.422914277125001,-0.630404564523316,-0.151888942285375,-0.439942965511505,-0.376954778890568,-0.96842961110089,-0.820562300513846,0,0.390569405831404,0.62637999042868,-0.509637654224776,-0.992183819788626,0.0127388105037016,-0.649631980089507,0.00138233831264201,-0.729347938256357,-0.349419533892064
"Shenzhen","2015-6967:4","Hard","Hiroki Moriya","R",0.665065734370545,"R32",-0.307604733049913,-0.00309841889199019,-0.45857557308805,-0.904775805453804,-0.439824529102737,-0.0115145566282022,-0.621077873791126,-0.646436154164294,-0.820562300513846,1,0.124232179746615,-0.353263300911486,0.998121820217851,0.644442271907878,1.19955460483282,0.644981786960734,1.36436791457767,0.00806047054926132,-0.349419533892064
"Barcelona","2015-425:6","Clay","Juan Monaco","R",-0.338488127705885,"R64",-0.954296133449092,0.40424038477499,0.290311642135965,1.01582288105961,0.351998334645007,-0.72556190476704,-0.621077873791126,2.25150495826508,1.72551657557632,1,-0.142105046338174,0.952927754208735,2.14689094360271,2.55383937888713,2.50505197859484,0.483155066079454,1.36436791457767,1.4828772881605,0.517098726715519
"Indian Wells Masters","2015-404:83","Hard","Andy Murray","R",-0.513972956047119,"R16",-0.792623283349297,-0.817776026225951,-0.957833716570726,-0.904775805453804,-0.799744012624439,-0.582752435139272,-0.865200968691684,-0.324442697227697,-0.589100584505649,1,0.124232179746615,-0.679811064691542,-1.29941642655187,-1.62864952211504,-0.224624348362122,0.159501624316894,0.00138233831264201,-0.975150741191563,-1.21593779449965
"Quito","2015-7161:16","Clay","Paolo Lorenzi","R",-0.163003299364652,"R16",-0.792623283349297,-0.817776026225951,-1.13614019638597,-1.23402129457039,-1.0876795994418,-0.0115145566282022,-0.865200968691684,-0.646436154164294,-0.820562300513846,1,0.257400792789009,-2.63909764737187,-1.08402221591721,-1.08310749154954,-0.343305927795033,1.29228867048585,-1.36160323795238,0.00806047054926132,-0.696026838135097
"Davis Cup G2 PO: SRI vs LIB","2015-D068:3","Clay","Hady Habib","",-0.278165217963586,"RR",-0.792623283349297,-0.00309841889199019,-0.708204644829388,-1.50839253550088,-1.23164739285048,1.13096120039394,-0.621077873791126,0.319544216645497,-0.126177152489255,1,0.523738018873798,-1.33290659225165,-1.15582028612876,-0.628489132744958,1.31823618426573,0.483155066079454,1.36436791457767,-0.975150741191563,-1.56254509874268
"Marseille","2015-496:7","Hard","Pierre Hugues Herbert","R",0.226353663517461,"R32",-0.469277583149708,-0.817776026225951,-1.06481760445987,-1.23402129457039,-1.30363128955482,-1.01118084402257,-1.3534471584928,-0.00244924029109999,0.105284563518942,0,0.257400792789009,-0.0267155371314312,1.14171796064096,0.553518600146961,0.131420389936613,0.159501624316894,0.00138233831264201,0.991271682290086,1.03700968308007
"Nice","2015-6120:24","Clay","Dusan Lajovic","R",-0.124615993165007,"QF",-0.145931882950119,-0.817776026225951,-0.45857557308805,-0.410907571778925,-0.0799050455810349,-0.439942965511505,-0.376954778890568,-0.646436154164294,-0.820562300513846,0,-0.275273659380568,0.299832226648624,-0.00705116274390005,-0.446641789223125,-0.10594276892921,-0.164151817445666,0.00138233831264201,0.00806047054926132,0.170491422472486
"Challenger Tour Finals","2015-6406:5","Clay","Farrukh Dustov","R",0.346999483002059,"RR",-0.792623283349297,-0.817776026225951,-0.351591685198905,-0.465781819965023,-0.799744012624439,-0.15432402625597,0.355414505811107,0.319544216645497,0.568207995535336,0,-0.807948111550145,-1.0063588284716,-1.37121449676342,-0.901260148027709,0.487465128235348,0.968635228723294,1.36436791457767,-2.20416475586759,-2.7756706635933
"Hamburg","2015-414:24","Clay","Benoit Paire","R",-0.305584722391904,"R16",-0.307604733049913,-0.00309841889199019,0.325972938099014,-0.246284827220633,-0.295856735694056,0.559723321882868,0.355414505811107,0.641537673582094,1.03113142755173,1,0.523738018873798,-0.353263300911486,0.136544977679207,-1.90142053739779,-1.17407698382541,2.10142227489226,-1.36160323795238,0.991271682290086,0.517098726715519
"Davis Cup G2 R3: POR vs BLR","2015-D062:3","Clay","Joao Sousa","R",-0.272681317077923,"RR",-1.11596898354889,-0.00309841889199019,2.39432810395582,2.00355934840937,0.567950024758029,1.70219907890501,2.55252235991613,1.28552458745529,3.1142868716255,1,-0.275273659380568,-0.679811064691542,1.50070831169873,1.09906063071246,-1.0553954043925,0.483155066079454,1.36436791457767,-0.975150741191563,0.517098726715519
"Istanbul","2015-7163:20","Clay","Grigor Dimitrov","R",-0.475585649847474,"R16",-0.792623283349297,-1.22511482989293,-1.24312408427511,-0.740153060895511,-0.295856735694056,-1.43960925290588,-0.865200968691684,-1.29042306803749,-1.51494744853844,1,-0.00893643329577934,-0.353263300911486,-1.58660870739808,-0.810336476266792,0.487465128235348,-0.487805259208227,1.36436791457767,-1.95836195293239,-1.90915240298571
"Davis Cup G2 R1: TUR vs RSA","2015-D050:2","Hard","Marsel Ilhan","R",-0.11364819139368,"RR",0.339086667349265,-0.410437222558971,0.967876265433884,0.631703143756928,0.136046644531986,1.70219907890501,0.355414505811107,0.319544216645497,0.336746279527139,1,-1.07428533763493,0.299832226648624,2.21868901381426,1.00813695895155,-1.29275856325833,0.644981786960734,-1.36160323795238,1.97448289403091,2.4234389000522
"US Open","2015-560:25","Hard","Marin Cilic","R",-0.486553451618801,"R128",0.985778067748443,-0.410437222558971,0.468618121951207,0.302457654640343,0.78390171487105,1.41658013964947,1.08778379051278,-1.29042306803749,-1.28348573253024,1,0.923243858000981,-0.353263300911486,-0.294243443590115,-1.53772585035413,-0.936713824959591,1.93959555401098,1.36436791457767,-1.22095354412677,-1.04263414237813
"US Open","2015-560:48","Hard","Andy Murray","R",-0.519456856932783,"R128",1.63246946814762,-0.410437222558971,1.60977959276875,1.3450683701762,1.21580509509709,1.70219907890501,1.5760299803139,2.25150495826508,1.72551657557632,1,0.790075244958587,-0.353263300911486,1.14171796064096,0.553518600146961,1.08087302539991,1.61594211224841,0.00138233831264201,0.74546887935488,-0.176115881770547
"Rome Masters","2015-416:19","Clay","Matteo Donati","R",1.01055149016735,"R64",-0.145931882950119,-0.410437222558971,0.147666458283772,0.0829606618959527,-0.0799050455810349,0.131294912999565,0.111291410910548,-0.00244924029109999,0.105284563518942,1,0.523738018873798,0.62637999042868,0.136544977679207,-0.446641789223125,-0.10594276892921,0.644981786960734,1.36436791457767,-0.237742332385945,-0.349419533892064
"Australian Open","2015-580:69","Hard","Feliciano Lopez","L",-0.459133947190484,"R64",2.2791608685468,0.811579188441971,0.967876265433884,0.412206151012538,-0.223872838989716,1.27377067002171,1.33190688541334,1.92951150132848,2.88282515561731,1,2.12176137538253,-1.65945435603171,-0.00705116274390005,-1.08310749154954,-1.53012172212415,2.26324899577354,0.00138233831264201,0.00806047054926132,-0.0028122296490307
"Canada Masters","2015-421:2","Hard","Adrian Mannarino","L",-0.371391533019867,"R64",0.0157409671496757,-0.00309841889199019,0.0406825703946269,0.302457654640343,-0.0799050455810349,-0.439942965511505,0.355414505811107,-0.324442697227697,0.336746279527139,0,-0.142105046338174,-2.31254988359182,-1.08402221591721,-0.446641789223125,-0.343305927795033,-0.487805259208227,0.00138233831264201,-0.975150741191563,-0.696026838135097
"Miami Masters","2015-403:71","Hard","John Isner","R",-0.404294938333848,"R32",1.30912376794803,0.40424038477499,-0.422914277125001,0.0829606618959527,0.423982231349348,-1.01118084402257,-0.621077873791126,-0.646436154164294,-1.05202401652204,1,1.58908692321295,0.299832226648624,0.78272760958319,1.73552633303888,2.38637039916193,-1.29693886361463,0.00138233831264201,0.499666076419673,-0.0028122296490307
"Davis Cup WG R1: BEL vs SUI","2015-D008:1","Hard","Ruben Bemelmans","L",0.187966357317816,"RR",-0.630950433249503,2.03359559944291,0.575602009840352,0.302457654640343,-0.727760115920098,-0.72556190476704,0.599537600711665,-0.00244924029109999,1.95697829158452,0,-0.408442272422962,1.60602328176885,1.78790059254494,0.917213287190628,-0.818032245526679,-0.487805259208227,0.00138233831264201,-0.483545135321151,0.863706030958553
"Valencia","2015-573:18","Hard","Fabio Fognini","R",-0.415262740105175,"R16",-0.630950433249503,-0.817776026225951,-0.601220756940243,-0.849901557267706,-1.23164739285048,0.4169138522551,-0.621077873791126,-0.646436154164294,-0.357638868497452,0,0.124232179746615,0.299832226648624,0.0647469074676536,-0.628489132744958,-1.0553954043925,0.321328345198174,0.00138233831264201,0.253863273484467,0.517098726715519
"Davis Cup G1 R1: THA vs KOR","2015-D020:3","Hard","Hyeon Chung","U",0.127643447575517,"RR",0.0157409671496757,0.40424038477499,-0.101962613457566,-0.904775805453804,0.136046644531986,1.41658013964947,0.355414505811107,0.319544216645497,-0.589100584505649,1,0.790075244958587,0.299832226648624,-2.37638747972517,-1.35587850683229,1.67428092256446,0.644981786960734,0.00138233831264201,-2.20416475586759,-3.46888527207936
"Wimbledon","2015-540:82","Grass","Vasek Pospisil","R",-0.228810109992614,"R64",2.60250656874639,0.40424038477499,1.00353756139693,0.631703143756928,1.07183730168841,1.27377067002171,1.33190688541334,-0.324442697227697,-0.357638868497452,1,2.52126721450971,-1.33290659225165,0.78272760958319,0.28074758486421,0.606146707668259,0.644981786960734,1.36436791457767,-0.237742332385945,-0.349419533892064
"Quito","2015-7161:26","Clay","Victor Estrella","R",-0.119132092279343,"SF",-0.630950433249503,-0.410437222558971,0.147666458283772,0.247583406454245,0.280014437940667,-0.15432402625597,-0.13283168399001,-0.00244924029109999,-0.126177152489255,1,-1.60695978980451,-1.98600211981176,-0.0788492329554537,0.553518600146961,0.487465128235348,-0.00232509656438621,0.00138233831264201,0.00806047054926132,-0.176115881770547
"Roland Garros","2015-520:84","Clay","Juan Monaco","R",-0.343972028591549,"R64",-0.630950433249503,-0.00309841889199019,0.112005162320724,0.521954647384733,-0.223872838989716,-0.15432402625597,0.111291410910548,-0.324442697227697,0.105284563518942,0,-0.275273659380568,0.62637999042868,-0.222445373378561,0.189823913103293,-1.53012172212415,-0.649631980089507,-1.36160323795238,-1.95836195293239,-0.696026838135097
"Indian Wells Masters","2015-404:41","Hard","Andy Murray","R",-0.513972956047119,"R64",-0.469277583149708,-0.00309841889199019,-1.06481760445987,-0.904775805453804,-0.871727909328779,-0.72556190476704,-1.10932406359224,-0.96842961110089,-1.05202401652204,1,-0.275273659380568,-0.0267155371314312,-0.294243443590115,0.644442271907878,0.962191445966994,0.159501624316894,0.00138233831264201,-0.729347938256357,-1.21593779449965
"Tour Finals","2015-605:13","Hard","Roger Federer","R",-0.519456856932783,"SF",-0.145931882950119,-0.00309841889199019,-0.565559460977195,-0.410907571778925,-0.295856735694056,-0.15432402625597,-0.376954778890568,-0.96842961110089,-1.05202401652204,1,-0.00893643329577934,0.299832226648624,0.0647469074676536,0.189823913103293,0.487465128235348,0.806808507842014,1.36436791457767,-0.483545135321151,-0.696026838135097
"Rome Masters","2015-416:45","Clay","Stan Wawrinka","R",-0.486553451618801,"R16",0.339086667349265,-0.00309841889199019,-0.67254334886634,-0.904775805453804,-0.367840632398396,0.274104382627333,-0.376954778890568,-0.96842961110089,-1.28348573253024,1,0.523738018873798,0.62637999042868,-1.01222414570565,-0.719412804505875,0.368783548802436,-0.325978538326946,0.00138233831264201,0.00806047054926132,-0.176115881770547
"Bucharest","2015-773:5","Clay","Malek Jaziri","R",-0.047841380765717,"R32",-0.469277583149708,-0.410437222558971,0.539940713877304,0.302457654640343,0.423982231349348,1.27377067002171,0.843660695612223,0.641537673582094,0.568207995535336,1,0.124232179746615,0.62637999042868,-1.58660870739808,-2.26511522444146,-1.29275856325833,1.13046194960457,0.00138233831264201,-1.71255914999718,-1.38924144662116
"Tour Finals","2015-605:9","Hard","Roger Federer","R",-0.519456856932783,"RR",0.500759517449059,0.40424038477499,0.504279417914255,0.13783491008205,0.567950024758029,-0.439942965511505,0.843660695612223,0.96353113051869,1.26259314355993,1,1.05641247104338,-0.0267155371314312,-0.0788492329554537,-0.264794445701291,0.606146707668259,-0.649631980089507,0.00138233831264201,1.7286800910957,1.03700968308007
"Davis Cup G2 R3: CHI vs VEN","2015-D042:4","Clay","Gonzalo Lama","U",1.52055427253406,"RR",2.76417941884618,0.40424038477499,-0.24460779730976,-0.08166208266234,0.208030541236327,-1.29679978327811,-0.376954778890568,-1.29042306803749,-0.589100584505649,1,1.05641247104338,0.62637999042868,0.639131469160083,-0.992183819788626,-2.47957435758744,-0.325978538326946,-1.36160323795238,0.74546887935488,2.07683159580917
"Hamburg","2015-414:1","Clay","Rafael Nadal","L",-0.481069550733138,"R32",-0.792623283349297,-1.22511482989293,0.0050212744315786,0.521954647384733,0.136046644531986,-0.439942965511505,-0.376954778890568,0.96353113051869,0.568207995535336,1,0.124232179746615,-1.0063588284716,0.280141118102315,0.189823913103293,0.606146707668259,0.968635228723294,-1.36160323795238,0.499666076419673,-0.349419533892064
"Davis Cup G1 R2: URU vs COL","2015-D017:3","Clay","Santiago Giraldo","R",-0.36042373124854,"RR",2.60250656874639,0.811579188441971,-0.208946501346711,-0.136536330848438,0.280014437940667,-0.439942965511505,-0.621077873791126,-1.29042306803749,-1.28348573253024,0,1.98859276234014,0.62637999042868,1.78790059254494,1.55367898951705,1.79296250199738,-0.487805259208227,1.36436791457767,0.253863273484467,0.343795074594003
"Australian Open","2015-580:116","Hard","Kei Nishikori","R",-0.508489055161455,"R16",0.0157409671496757,-0.00309841889199019,0.575602009840352,0.302457654640343,0.208030541236327,1.27377067002171,0.111291410910548,0.319544216645497,-0.126177152489255,1,0.656906631916192,-0.679811064691542,-0.868628005282544,-1.44680217859321,-0.10594276892921,1.45411539136713,-1.36160323795238,-1.46675634706198,-1.90915240298571
"Stockholm","2015-429:7","Hard","Jack Sock","R",-0.36042373124854,"R32",0.662432367548854,1.21891799210895,0.967876265433884,0.906074384687416,1.28778899180143,0.274104382627333,0.843660695612223,0.319544216645497,-0.126177152489255,1,0.790075244958587,0.952927754208735,1.28531410106407,0.826289615429712,1.67428092256446,-0.00232509656438621,2.72735349084269,0.253863273484467,-0.176115881770547
"Davis Cup G2 R1: INA vs IRI","2015-D045:3","Hard","David Agung Susanto","U",8.68801273009633,"RR",1.47079661804783,0.811579188441971,1.39581181699046,1.50969111473449,1.86366016543616,0.702532791510635,0.843660695612223,-0.324442697227697,-0.589100584505649,1,-0.674779498507751,-0.679811064691542,0.136544977679207,1.18998430247338,0.724828287101171,-1.78241902625847,-1.36160323795238,-0.729347938256357,-0.349419533892064
"Rome Masters","2015-416:6","Clay","Ernests Gulbis","R",-0.415262740105175,"R64",0.339086667349265,1.21891799210895,0.218989050209869,0.192709158268148,0.280014437940667,0.274104382627333,0.355414505811107,-0.324442697227697,-0.357638868497452,0,-0.00893643329577934,-0.353263300911486,-1.73020484782119,-0.628489132744958,-0.936713824959591,-0.649631980089507,-1.36160323795238,-0.483545135321151,-0.522723186013581
"Auckland","2015-301:12","Hard","Thomaz Bellucci","L",-0.195906704678633,"R32",0.0157409671496757,-1.22511482989293,-0.636882052903291,-0.575530316337218,-0.295856735694056,-0.582752435139272,-0.621077873791126,-0.96842961110089,-1.05202401652204,0,-0.408442272422962,-0.679811064691542,-0.653233794647883,-0.446641789223125,-0.699350666093768,-0.811458700970787,-1.36160323795238,-1.22095354412677,-0.696026838135097
